,p_cit,p_TassocL,p_TassocGgvnL,p_GassocLgvnT,p_LindTgvnG,CIT_final_call,,p_L->A,p_L->B,"diff(B|A,B|A,L)",final_call
53680,0.0754878640736421,0.0754878640736421,1.1892197904452902e-09,4.96496952905755e-05,5.89450498612324e-10, , ,0.05,0.2,0.32, 
53682,0.422640519575968,0.241048900058072,0.422640519575968,3.40307490289051e-08,0.109108482695331, , ,0.0,0.5,0.96, 
53686,1.0,0.12556479080167,2.6510708971380298e-49,8.597286585014e-75,1.0, , ,0.0,0.16,0.93, 
53702,1.0,0.274440490671369,2.51277463405821e-122,9.34191909423461e-14,1.0, , ,0.0,0.29,0.78, 
53707,0.994626143222248,0.0210031767080221,0.0092867185636588,6.64343079104276e-05,0.994626143222248, , ,0.01,0.06,0.8, 
53712,0.0903099961771194,0.0903099961771194,7.76798406006981e-34,0.0002434378833518,4.68747187903904e-47, , ,0.0,0.03,0.93, 
53728,0.987026480903562,0.346882009350135,1.28923712980733e-13,2.03073137640664e-34,0.987026480903562, , ,0.0,0.51,0.78, 
53745,0.984152625571707,0.963885754543586,0.0038821734128666,4.0546457149641e-34,0.984152625571707, , ,0.0,0.77,0.21, 
53747,0.999789609329756,0.0508177289045907,5.75121903547032e-09,0.0,0.999789609329756, , ,0.0,0.17,0.98, 
53750,0.651087931983943,0.440321864005557,2.44214391522944e-48,0.0004763277908663,0.651087931983943, , ,0.0,0.57,0.0, 
53756,0.985709600972657,0.0586905926088756,0.0159721495528332,1.30968366806481e-06,0.985709600972657, , ,0.0,0.16,0.84, 
53759,0.941651562436922,0.589338865446949,3.35813906800193e-07,8.02649432965558e-27,0.941651562436922, , ,0.0,0.31,0.35, 
53769,0.02327370056371,0.02327370056371,0.0182955286005371,2.18604983167621e-06,0.0052568079654395,causal, ,0.0,0.05,0.4, 
53778,0.999278899158555,0.0392466235906371,0.0010240138196966,0.0001537646620889,0.999278899158555, , ,0.0,0.05,0.9, 
53784,0.0951033312627131,0.0951033312627131,0.0001699077777919,5.93450982372832e-06,0.0002811657749544, , ,0.0,0.27,0.01, 
53786,1.0,0.0725306362917438,1.57463299869367e-42,3.24602579019841e-23,1.0, , ,0.0,0.25,0.16, 
53790,0.163933557602282,0.163933557602282,5.79390641055319e-16,7.06646966782766e-06,6.0544118041646495e-34, , ,0.0,0.26,0.51, 
53800,0.145361023596661,0.145361023596661,5.98619938453879e-10,0.000830186703112,4.30215188455571e-08, , ,0.01,0.2,0.83, 
53807,0.807625813540718,0.149255588175584,0.314658810317422,9.22110214484216e-27,0.807625813540718, , ,0.0,0.12,0.18, 
53808,0.999989811336831,0.749594964144275,2.75822219722707e-12,6.405912017100881e-44,0.999989811336831, , ,0.0,0.97,0.87, 
53815,0.998078378261792,0.311156224261502,0.001760462393005,3.14903033384063e-27,0.998078378261792, , ,0.0,0.75,0.69, 
53829,0.274103179888734,0.274103179888734,0.0343093116202862,1.5701855037386101e-21,0.0034397797120342, , ,0.0,0.52,0.46, 
53832,0.2960718023585,0.2960718023585,0.270129806122385,2.93223809039017e-06,0.117446788737271, , ,0.0,0.49,0.49, 
53846,0.0395114882461705,0.0009450845463772,0.0380383793733351,0.0001725477975623,0.0395114882461705,causal, ,0.0,0.01,0.26, 
53854,0.996651342884057,4.93017719263306e-09,0.0078146353640692,4.98912585814477e-10,0.996651342884057, , ,0.0,0.0,0.54, 
53855,1.0,0.279062390685066,2.81786681123396e-124,2.4549627219411e-88,1.0, , ,0.0,0.27,1.0, 
53859,0.999999999999574,0.561487119969728,1.55851161873365e-21,5.79074173324543e-97,0.999999999999574, , ,0.0,0.84,1.0, 
53864,0.174052285444853,0.174052285444853,1.0543914144975e-19,7.08092361123549e-06,1.57070679452115e-43, , ,0.0,0.4,0.11, 
53874,0.999960673484507,0.616221670751688,2.4581490866035897e-16,2.95207754688106e-35,0.999960673484507, , ,0.0,0.8,0.42, 
53883,0.002851220828808,0.002851220828808,1.59255564688825e-08,5.52638194504504e-11,1.6563998780712698e-11,causal, ,0.0,0.02,0.37, 
53889,0.999999997977652,0.46039121940569,3.23795607668833e-13,4.20561685234304e-35,0.999999997977652, , ,0.0,0.69,0.98, 
53894,0.497182496093483,0.497182496093483,0.16514206376029,1.69517831552776e-26,0.0351559989504685, , ,0.0,0.52,0.8, 
53897,0.883185351246361,0.0204723893415732,0.254933981813967,2.21064312099741e-89,0.883185351246361, , ,0.0,0.04,0.92, 
53906,0.999999999993296,0.699416885402719,8.59175047611059e-28,6.74942436686097e-37,0.999999999993296, , ,0.0,0.83,0.99, 
53911,0.999999971389188,0.0867091149313239,4.96002759615667e-06,6.7730195550859e-61,0.999999971389188, , ,0.0,0.12,0.98, 
53914,1.12789872770029e-05,9.67419824872734e-07,5.78933001731205e-06,7.50917262129203e-51,1.12789872770029e-05,causal, ,0.0,0.0,0.04,causal
53917,0.0008448345580121,0.0008448345580121,1.3483539041924101e-17,3.22333009134733e-07,5.1671255806910096e-18,causal, ,0.0,0.01,0.11, 
53918,1.0,0.425686662384292,1.3815111339824e-48,1.56242844818321e-37,1.0, , ,0.0,0.71,0.91, 
53926,1.0,0.372322476307594,5.71790911553211e-69,4.56054197697808e-40,1.0, , ,0.0,0.3,0.99, 
53929,0.999999336656906,0.549768516976551,8.2284766432587e-17,3.54772875624762e-78,0.999999336656906, , ,0.0,0.6,0.42, 
53935,0.826537091845641,0.826537091845641,0.0023979842537832,6.90614373220662e-05,0.400948121586649, , ,0.0,0.98,0.07, 
53936,0.0024333418600933,0.0024333418600933,0.00041906687184,0.0002085695449879,0.0002739578242611,causal, ,0.0,0.0,0.34, 
53940,0.999490808620817,0.0084354442257358,0.0004227019884546,1.85807600927149e-14,0.999490808620817, , ,0.0,0.01,0.68, 
53950,0.0328347564908394,0.0328347564908394,0.0056089419343703,1.79325766035569e-16,0.0002834834808861,causal, ,0.0,0.11,0.18, 
53957,0.0653103336176165,0.024446607200378,0.0653103336176165,2.96119833996298e-38,0.0127426769775748, , ,0.0,0.06,0.96, 
53960,1.0,0.390439041156599,3.23642679246978e-66,7.85717344610269e-20,1.0, , ,0.0,0.4,0.97, 
53969,0.961356483708651,0.918755678252964,0.03252334378496,8.679465156179389e-12,0.961356483708651, , ,0.0,0.61,0.79, 
53971,0.998060282178337,0.0250858585145726,0.0002289802803872,3.2263454304586e-90,0.998060282178337, , ,0.0,0.05,0.23, 
53972,0.99999940363256,0.737731607371897,3.08303923353105e-13,1.14533411984822e-77,0.99999940363256, , ,0.0,0.49,1.0, 
53979,1.0,0.0132890975458128,3.0340727064541e-51,9.714740244968221e-148,1.0, , ,0.0,0.02,1.0, 
53984,0.171397239218569,0.163369700693244,0.171397239218569,1.4544541943857199e-33,0.0615555483315238, , ,0.0,0.28,0.92, 
53996,1.0,0.318731015705952,2.29755866027998e-88,1.4053482343718799e-42,1.0, , ,0.0,0.59,0.12, 
54007,0.91007612113611,0.91007612113611,0.215105930113298,8.9519028895547e-35,0.815316718301858, , ,0.0,0.95,0.04, 
54009,0.950375434687265,0.849916939702764,0.0279293015738137,4.68548687626792e-34,0.950375434687265, , ,0.0,0.71,0.58, 
54016,0.560892796489487,0.560892796489487,0.0002894173156269,6.47555348481387e-05,3.3938324471466405e-09, , ,0.0,0.41,0.0, 
54021,0.999998758865537,0.945956933068407,1.07602524377885e-09,1.6838353444559402e-60,0.999998758865537, , ,0.0,0.99,1.0, 
54026,0.999101526183426,0.600754443528777,4.52710731404485e-09,9.51508058751793e-61,0.999101526183426, , ,0.0,0.31,1.0, 
54027,0.0433665086391346,0.0433665086391346,0.0127707120243668,0.0001915117947258,0.0038664642813467,causal, ,0.0,0.25,0.62, 
54052,1.0,0.768301805890162,1.5940486954157e-21,0.0,1.0, , ,0.0,0.94,0.93, 
54053,0.996863228298649,0.584534112540439,6.96904214505616e-06,1.19404089973385e-17,0.996863228298649, , ,0.0,0.38,0.38, 
54057,0.999984895679378,0.161174584372966,1.4703622649773e-06,0.0,0.999984895679378, , ,0.0,0.15,0.71, 
54058,0.93376085840835,0.498560301846153,9.02791473022472e-05,3.14876276834554e-75,0.93376085840835, , ,0.0,0.14,0.99, 
54060,0.978118526490394,0.600089326730007,2.0886679546817704e-31,3.84136316768194e-05,0.978118526490394, , ,0.0,0.45,0.63, 
54073,1.0,0.907563046226593,1.3491002473455599e-72,4.35229123280297e-43,1.0, , ,0.0,0.87,1.0, 
54084,0.0021449342688698,0.0021449342688698,0.0017104918095022,1.0824310712927e-05,0.0007841654487469,causal, ,0.0,0.0,0.03,causal
54090,1.0,0.621965667536747,1.03892099189477e-26,9.14325819338415e-06,1.0, , ,0.0,0.87,0.98, 
54097,0.999982599448937,0.201605959714559,1.1188319577877e-08,9.951335187220499e-58,0.999982599448937, , ,0.0,0.17,0.96, 
54101,0.983062417695147,0.731718376969164,0.001192764580455,3.2309422577300596e-55,0.983062417695147, , ,0.0,0.71,1.0, 
54103,0.999999999710157,0.281875891509447,1.72949504509562e-10,1.6653442128106601e-143,0.999999999710157, , ,0.0,0.57,1.0, 
54104,0.973471969126599,0.0140841970525042,0.0266239695629883,7.463805201410149e-56,0.973471969126599, , ,0.0,0.03,0.8, 
54106,0.999891431315149,0.244046393779879,0.0008344478227091,9.900254520253091e-35,0.999891431315149, , ,0.0,0.18,0.82, 
54107,0.999999999999759,0.816165656394783,7.464703099417189e-27,4.95784333347353e-64,0.999999999999759, , ,0.0,0.64,0.84, 
54109,1.67126492622248e-05,1.67126492622248e-05,2.66392437908591e-25,2.2766790758520298e-62,1.04283684705793e-06,causal, ,0.0,0.0,0.11, 
54112,0.999912462839726,0.0058075999258011,0.0011548680317318,1.8174238986921101e-88,0.999912462839726, , ,0.0,0.03,0.94, 
54125,1.0,0.0233969427649388,1.05264140302279e-24,3.19761245151782e-17,1.0, , ,0.0,0.02,0.94, 
54129,0.163095856788372,0.0059159667025127,0.163095856788372,4.10044811270472e-33,0.0454534530272751, , ,0.0,0.02,0.32, 
54130,0.999996112941754,0.0011384803009949,1.51888913590565e-07,4.19738861874414e-06,0.999996112941754, , ,0.0,0.04,0.89, 
54136,0.614526402829327,0.614526402829327,3.08182139981008e-06,4.89468933907745e-06,0.000261481019387, , ,0.0,0.56,0.02, 
54162,0.998172306478671,0.0234061752680081,0.008535130911195,1.91400690645043e-27,0.998172306478671, , ,0.0,0.04,0.68, 
54164,1.0,0.008450881512618,7.3450319464433e-36,5.77805898476284e-73,1.0, , ,0.0,0.02,0.99, 
54167,0.999999999482436,0.980593367775136,3.76228859298066e-16,3.68037964143453e-28,0.999999999482436, , ,0.0,0.52,0.37, 
54173,0.999998418774418,0.96322927070435,3.39978677653206e-24,2.34054658462456e-05,0.999998418774418, , ,0.0,0.01,0.48, 
54178,0.0617365326332026,0.0457747109715759,0.0617365326332026,0.0001561819009373,0.0039117891036675, , ,0.0,0.01,0.38, 
54184,0.99966481640409,0.0013037271884931,0.0003494257002199,8.68241306526396e-05,0.99966481640409, , ,0.01,0.0,0.47, 
54187,0.101686500401662,0.101686500401662,3.22891458711584e-06,5.12635301066499e-10,7.05321756071428e-10, , ,0.0,0.24,0.08, 
54192,0.697075998879501,0.123093649685703,0.447652140733308,3.79633586018016e-12,0.697075998879501, , ,0.0,0.37,0.15, 
54202,0.965186588012993,0.142846630731906,0.965186588012993,8.50676288359018e-34,0.57485610910406, , ,0.0,0.21,0.13, 
54203,0.999999998564009,0.827703074527352,1.8053340343641099e-40,1.40718611832653e-19,0.999999998564009, , ,0.0,0.18,0.72, 
54205,0.373559730219783,0.373559730219783,0.0014558223833125,4.60873573201399e-16,1.05037435665177e-06, , ,0.0,0.54,0.93, 
54215,0.997415116905645,0.144316383853893,0.0012180823182667,0.0001958938199267,0.997415116905645, , ,0.0,0.43,0.55, 
54219,0.999999993092506,0.321872084598521,8.34557951368788e-20,2.61862515652153e-139,0.999999993092506, , ,0.0,0.66,1.0, 
54224,0.802891227867038,3.57059033794924e-05,3.77136200027964e-47,5.37328353699015e-71,0.802891227867038, , ,0.0,0.0,0.5, 
54228,0.160658327421855,0.160658327421855,7.51283021820046e-28,0.0004102027177569,7.76599373750214e-37, , ,0.02,0.28,0.31, 
54237,0.987053197844203,0.0803398042563284,6.78275094018469e-05,0.0,0.987053197844203, , ,0.0,0.28,0.09, 
54245,0.999831287097182,0.0132580236307851,5.60870502711036e-60,2.30682886336563e-34,0.999831287097182, , ,0.0,0.02,0.83, 
54260,0.340293206672643,0.130888359603354,0.340293206672643,1.35384106417203e-33,0.185637074288528, , ,0.0,0.05,0.81, 
54277,0.999968005939668,0.756377403733663,2.15251675009293e-10,8.25105187051707e-05,0.999968005939668, , ,0.01,0.28,0.15, 
54305,1.0,0.277982318791254,1.86019597433231e-73,1.6213778237953898e-55,1.0, , ,0.0,0.44,1.0, 
54313,0.356503254479742,0.18071983514993,0.356503254479742,1.57933947683968e-32,0.225005223676534, , ,0.0,0.09,0.38, 
54319,0.999999999352364,0.64647089045711,4.2433751714474096e-33,1.78883251812801e-05,0.999999999352364, , ,0.0,0.75,0.87, 
54321,0.101904722819475,0.101904722819475,8.62616915248113e-06,1.9946024831716702e-54,0.0387313740770002, , ,0.0,0.27,0.9, 
54325,0.828125798245955,0.206896438774613,0.020549962005926,0.0,0.828125798245955, , ,0.0,0.17,0.74, 
54331,0.940305800835976,0.780546971371343,0.0149153145397986,3.9043543587253297e-78,0.940305800835976, , ,0.0,0.69,0.43, 
54333,0.999928910158954,0.427227563716013,3.14868897882044e-05,7.51434143062655e-35,0.999928910158954, , ,0.0,0.29,0.4, 
54338,1.0,0.0030641188223751,2.4528580934398797e-18,2.0495412910952102e-15,1.0, , ,0.0,0.04,1.0, 
54348,0.756091409955894,0.756091409955894,0.0007482367798706,0.0003863660063494,8.10522407805336e-05, , ,0.0,0.88,0.79, 
54351,0.99619439261493,0.655784003877203,5.54537489615877e-06,3.34935736579557e-59,0.99619439261493, , ,0.0,0.61,0.9, 
54352,0.974884772898325,0.852005296495765,8.6470449251942e-05,1.44105659945187e-13,0.974884772898325, , ,0.0,0.84,0.71, 
54357,0.999726496016095,0.326359653453166,0.001100837488079,0.0011491535185542,0.999726496016095, , ,0.03,0.02,0.91, 
54378,0.0712250107802153,0.0712250107802153,0.0037394779591673,5.25736567706887e-26,0.0010342794644009, , ,0.0,0.45,0.77, 
54383,0.276894912730823,0.276894912730823,5.38503076643998e-12,9.93290298718091e-05,1.2377021815265301e-21, , ,0.0,0.02,0.52, 
54387,1.0,0.299109793259122,2.25415601501278e-26,8.01010141139128e-45,1.0, , ,0.0,0.37,0.94, 
54390,0.987878355175801,0.211600671791194,0.0169190409427744,4.1913307990844e-43,0.987878355175801, , ,0.0,0.45,0.95, 
54400,0.82926430912499,0.15642072337444,0.82926430912499,0.0062225969259353,0.544630975367348, , ,0.01,0.4,0.11, 
54403,0.999999990684878,0.633769943107294,3.6671307698330503e-14,8.38616790451551e-123,0.999999990684878, , ,0.0,0.55,0.98, 
54406,0.516438179964862,0.480111085648728,0.0029521636642692,6.46589517913768e-39,0.516438179964862, , ,0.0,0.29,0.24, 
54417,0.0678275949354268,0.0678275949354268,0.0133710825962419,1.4162797570705398e-70,0.001207555979461, , ,0.0,0.13,0.8, 
54418,0.218371349138324,0.218371349138324,0.0008258723908035,8.63875837167891e-05,2.6284917422894e-07, , ,0.0,0.53,0.52, 
54419,0.994184289224997,0.635510093636934,0.0036192805933222,3.23799650235535e-06,0.994184289224997, , ,0.0,0.41,0.37, 
54427,0.962688852626546,0.0865396754554954,0.962688852626546,1.21764432597621e-32,0.508709511029069, , ,0.0,0.11,0.92, 
54430,0.999991747919513,0.0444128713285333,0.0003790120569981,1.27253109780405e-56,0.999991747919513, , ,0.0,0.12,0.97, 
54437,0.0039205097672958,0.0019251403091415,0.0012393595214752,0.0011501960104598,0.0039205097672958,causal, ,0.0,0.09,0.84, 
54439,0.999991282901095,0.514839804482406,5.33162721491457e-32,8.51793054414709e-13,0.999991282901095, , ,0.0,0.68,0.19, 
54442,0.999999997938965,0.100979638800675,8.787336383558019e-11,4.6262026887748494e-42,0.999999997938965, , ,0.0,0.3,0.97, 
54446,0.999999888311882,0.0038471011221347,3.00377467804967e-08,0.0017960351387976,0.999999888311882, , ,0.0,0.01,0.67, 
54464,0.999994622909161,0.234488319122232,1.19539005798696e-05,4.95705852343929e-34,0.999994622909161, , ,0.0,0.31,0.66, 
54474,0.896246921259648,0.0849738621291856,0.135844146525364,5.141610339806241e-60,0.896246921259648, , ,0.0,0.03,1.0, 
54477,0.0851148747292162,0.028929288691681,2.80815081995606e-22,3.64757307998673e-32,0.0851148747292162, , ,0.0,0.09,0.45, 
54488,0.972292002939681,0.174378168429409,2.9797780165088797e-18,1.2714408857729e-39,0.972292002939681, , ,0.0,0.32,0.35, 
54489,0.282499625109735,0.282499625109735,9.64826929783228e-15,0.0006652950854297,8.97322141398121e-25, , ,0.0,0.48,0.03, 
54490,0.952287962240114,0.0207160476122345,0.0661025470714335,1.3423261776696499e-55,0.952287962240114, , ,0.0,0.22,0.7, 
54494,1.0,0.848552215055218,1.53998760111516e-78,3.73472023621478e-45,1.0, , ,0.0,0.77,0.99, 
54507,0.999999999972792,0.6240569389033,2.12013550327136e-19,7.54590170632631e-06,0.999999999972792, , ,0.0,0.34,0.98, 
54535,0.757785958918638,0.234721918450648,0.65107060748521,5.7243242676384396e-55,0.757785958918638, , ,0.0,0.27,0.15, 
54538,0.998874827785578,0.0725816008676481,6.36012174880372e-07,0.0,0.998874827785578, , ,0.0,0.06,0.6, 
54539,0.976886533172585,0.376436614072715,0.0566017965993705,0.0002948952891609,0.976886533172585, , ,0.0,0.26,0.19, 
54551,0.999999999999148,0.0271170403325502,2.4097051142226e-11,2.43154957406603e-37,0.999999999999148, , ,0.0,0.07,0.29, 
54552,0.999713445871683,0.892599467232164,0.0004628083956892,2.57712444960783e-139,0.999713445871683, , ,0.0,0.52,0.93, 
54561,0.791203841905197,0.749710865628424,0.363363469377844,0.0001215784077473,0.791203841905197, , ,0.0,0.72,0.19, 
54563,1.0,0.383433437528626,9.32093069109519e-33,0.0,1.0, , ,0.0,0.75,1.0, 
54568,0.985246133963004,0.519386951862265,1.1675518526096e-05,1.94452167389899e-75,0.985246133963004, , ,0.0,0.78,0.4, 
54582,0.0493247832241891,0.0493247832241891,4.1338894077992704e-21,0.0017854166251111,1.1516800603674099e-12,causal, ,0.01,0.12,0.6, 
54589,0.214142603123658,0.214142603123658,0.0021725174532542,1.44301574647089e-74,0.182924301780898, , ,0.0,0.6,0.2, 
54601,0.98908165636461,0.679531659343782,3.43579420956133e-05,1.51945759465345e-75,0.98908165636461, , ,0.0,0.39,0.96, 
54604,0.387610011952448,0.0594614724905445,0.387610011952448,2.63632671550841e-26,0.206236536398424, , ,0.0,0.08,0.44, 
54634,0.999999999999999,0.395550117415538,2.6372564544431502e-67,2.7367934819664298e-11,0.999999999999999, , ,0.0,0.47,0.99, 
54646,1.0,0.0163502719289822,4.5247786634551603e-23,1.46254669641268e-06,1.0, , ,0.0,0.06,0.85, 
54650,0.99999999966213,0.464286412512885,2.88836025293077e-48,5.842300049670751e-45,0.99999999966213, , ,0.0,0.56,0.02, 
54657,0.528607476727986,0.195094420157269,0.126481296748048,0.0,0.528607476727986, , ,0.0,0.49,0.77, 
54679,0.229739052360751,0.229739052360751,0.0527284854798992,0.0078340443555438,0.0057710176031938, , ,0.0,0.51,0.61, 
54682,0.137874976442955,0.137874976442955,1.57979443169088e-05,1.65055468722123e-38,0.0001881672728036, , ,0.0,0.12,0.32, 
54683,0.826612121091019,0.199492045912171,1.64563387884791e-37,2.8815316049115698e-11,0.826612121091019, , ,0.0,0.34,0.54, 
54689,0.79033251893045,0.150692196849214,0.439467546350037,2.45924384677094e-16,0.79033251893045, , ,0.0,0.15,0.85, 
54690,0.399644807889406,0.0124805415341682,0.399644807889406,2.69461318136422e-54,0.19574256948749, , ,0.0,0.13,0.06, 
54701,0.969617459068039,0.715141751323748,0.969617459068039,6.3987425677992196e-55,0.326033895598367, , ,0.0,0.87,0.93, 
54703,0.257291014062955,0.250201075217831,0.257291014062955,2.58598172521334e-58,0.102055418814558, , ,0.0,0.12,0.89, 
54704,0.819572993707634,0.0349887006868927,0.368182426474889,4.2454835464891895e-55,0.819572993707634, , ,0.0,0.03,0.97, 
54706,0.677941940344533,0.207494257988508,0.677941940344533,0.0003950981542727,0.235827977695349, , ,0.0,0.51,0.63, 
54710,0.945574099212639,0.13454672506527,0.0955288491517054,2.1135338886386e-55,0.945574099212639, , ,0.0,0.34,0.94, 
54713,1.0,0.158551268512654,9.9796997501443e-26,6.37479248038134e-17,1.0, , ,0.0,0.38,0.99, 
54730,0.97607506364072,0.158284916563072,0.0001884623776897,0.0,0.97607506364072, , ,0.0,0.31,0.08, 
54731,0.374239858602053,8.24267265124316e-06,0.374239858602053,1.63088860773307e-08,0.283572305749481, , ,0.0,0.0,0.91, 
54734,0.0152688884089725,0.0152688884089725,2.04903970341182e-07,1.16588854001038e-53,2.74014489486405e-07,causal, ,0.0,0.02,0.7, 
54736,0.962647029354504,0.354520253008416,2.27232882769194e-07,1.71459591911739e-75,0.962647029354504, , ,0.0,0.35,0.15, 
54741,0.999998466397615,0.622564583777218,3.2369264869763205e-09,6.6416225290347305e-136,0.999998466397615, , ,0.0,0.1,1.0, 
54746,0.970285873619344,0.970285873619344,0.0099700592322173,2.61729819703993e-08,0.965781405341477, , ,0.0,0.97,0.76, 
54749,0.99898781805457,0.287517891875561,0.0010892634124632,0.0,0.99898781805457, , ,0.0,0.47,0.99, 
54750,0.0104842143904288,0.0104842143904288,3.1365180776128903e-09,0.0068748836832858,4.3727615572262503e-10,causal, ,0.0,0.07,0.6, 
